hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
8,43,42.2407,280.0,-3.68435,-5.16562,6.344924342094238
9,43,150.285,281.336,-2.25986,-3.76201,4.388585929396848
10,43,342.529,283.365,-2.45004,-2.78492,3.709241891276437
11,43,506.165,285.74,-4.1642,-0.334139,4.177584291348411
12,43,613.066,287.49,-4.52452,1.39653,4.7351427931267285
13,43,650.425,288.364,-3.09999,2.72489,4.127343396447647
14,43,607.023,289.092,-3.64925,-1.03676,3.7936653595302787
15,43,473.383,289.154,-2.62927,1.63145,3.0942995710499654
16,43,261.931,289.029,-4.71745,-0.397626,4.734177958038334
17,43,121.394,286.957,-10.8439,2.32293,11.089913029185576
18,43,41.3175,286.576,-10.3899,0.495556,10.401711289933788
19,43,6.125,285.437,-9.85463,1.96055,10.047760384254792
20,43,0.0,284.414,-5.7361,-0.317024,5.7448539952357365
21,43,28.334,283.289,-4.2756,-2.69724,5.0552803065309835
22,43,26.7852,282.25,-5.98558,-2.72066,6.574888498826425
23,43,26.7129,281.75,-6.08498,-1.52325,6.272740402957865
24,43,26.8096,281.341,-6.75216,1.7727,6.98098345189272
1,44,21.2422,281.132,-0.556252,-4.05825,4.096194496115144
2,44,25.6016,280.979,0.456502,-4.86687,4.8882325714826615
3,44,25.9434,280.439,0.0667372,-6.1682,6.1685610229504775
4,44,29.5088,279.891,-1.97267,-3.48433,4.003995813908901
5,44,30.9785,279.798,0.386517,-5.05303,5.067791192638959
6,44,33.1611,279.345,-3.28028,-4.53379,5.596024360427678
7,44,2.5332,278.72,-1.50496,-4.35133,4.604234721481953
8,44,62.8423,279.531,-2.16775,-3.18515,3.8528328000316856
9,44,217.215,280.728,-2.97764,-2.07451,3.6290400534714413
10,44,444.545,281.994,-2.55453,-0.966072,2.73110209074725
11,44,608.243,284.271,-6.14369,1.66049,6.3641302513540685
12,44,685.659,285.445,-6.23155,2.02886,6.553509617151714
13,44,701.394,286.287,-5.18592,-5.71798,7.7193951529119165
14,44,636.523,286.617,-5.59164,1.80846,5.876815928817236
15,44,481.743,286.431,-4.61706,0.791114,4.68434674256678
16,44,305.29,286.084,-4.3322,1.37484,4.545122865842023
17,44,146.043,284.366,-7.05725,1.94842,7.3212784442950944
18,44,46.0831,282.71,-4.15848,-0.871143,4.248746407688861
19,44,6.30078,281.631,-4.45033,-0.380761,4.466588860419213
20,44,0.0,280.632,-4.68923,-1.23792,4.8498787530514615
21,44,27.4453,279.617,-4.49142,-2.66453,5.222314978752239
22,44,26.918,279.209,-4.90648,-2.58346,5.54507092488455
23,44,26.4883,278.834,-5.35548,-2.70343,5.999141588202432
24,44,26.7314,278.506,-5.7004,-2.87232,6.383163975835181
1,45,63.999,282.922,-3.91172,-1.91518,4.3553952508124905
2,45,63.999,282.768,-8.07182,-2.72967,8.520878852636036
3,45,63.999,283.207,-4.91764,-2.99339,5.757044976522243
4,45,63.999,283.369,-5.9883,-3.43502,6.90355700276314
5,45,63.999,283.616,-9.33809,-2.96856,9.798585271440974
6,45,63.999,283.879,-6.87207,-2.28037,7.240540961958574
7,45,,283.792,-4.81843,-3.48902,5.948993883447856
8,45,73.9829,284.363,-8.27224,-2.7828,8.727767782062033
9,45,154.637,285.024,-7.85069,-6.15459,9.975585774489637
10,45,237.279,285.362,-9.85336,-6.11402,11.596117619703588
11,45,334.431,285.56,-11.4542,-9.1857,14.682499178613973
12,45,461.081,285.775,-11.0343,-3.56782,11.596771794012332
13,45,404.503,284.9,-10.1439,-9.03927,13.587019884540538
14,45,299.039,284.737,-10.4637,-4.40345,11.35250587282385
15,45,120.852,283.627,-11.3988,-11.2284,16.000300247182864
16,45,57.0087,282.878,-8.87419,-9.07536,12.693045626865919
17,45,13.2067,281.591,-11.7745,-9.30256,15.00588127380728
18,45,10.2589,281.341,-10.8074,-8.90825,14.005599338211129
19,45,1.23047,281.091,-8.93666,-9.04531,12.7154050250749
20,45,0.0,280.967,-9.69118,-10.8322,14.534631974439533
21,45,63.999,281.005,-9.80197,-9.95408,13.970050985136025
22,45,63.999,281.342,-12.9397,-8.12838,15.280916121568104
23,45,63.999,281.232,-14.0274,-5.72589,15.151031880769706
24,45,63.999,281.466,-13.9817,-9.73316,17.03591319758351
1,46,18.1201,283.044,-1.43516,-0.0357857,1.4356060887041717
2,46,21.6211,283.22,-1.06889,-1.00115,1.4645228419522858
3,46,23.0488,282.68,-1.15592,0.28981,1.1916966402990319
4,46,24.5,282.608,-0.41603,-1.59273,1.6461682215982667
5,46,24.2393,281.948,-4.8918,0.513378,4.91866488092897
6,46,24.2959,282.152,-1.47656,1.24014,1.9282574136250585
7,46,4.01367,282.149,-2.09187,0.992422,2.3153447957019275
8,46,22.5532,282.462,-2.83963,0.869541,2.9697811514623433
9,46,74.6914,282.762,-2.42393,1.74092,2.984332268917119
10,46,91.5605,283.313,-1.06137,-2.50806,2.723393331948215
11,46,114.525,284.006,-4.49135,0.0379314,4.491510170711623
12,46,159.394,283.454,-3.63194,-4.63374,5.887489664636364
13,46,185.269,283.509,-3.77674,-4.21408,5.6588192473342005
14,46,100.695,282.683,-5.7557,-0.0924196,5.756441945547975
15,46,120.164,282.413,-5.1737,-0.803124,5.235664222367206
16,46,49.7431,281.66,-4.85515,-4.06071,6.32944288437774
17,46,19.7848,281.015,-4.7843,-4.80695,6.782056826103715
18,46,10.8292,280.33,-2.05154,0.370556,2.0847369428146085
19,46,0.921875,279.566,-1.7394,-6.81045,7.029064060207448
20,46,0.0,279.36,-3.42653,-0.0391922,3.4267541302872666
21,46,23.7871,279.038,-1.8674,-0.382301,1.9061313739092065
22,46,23.1436,279.006,-5.22289,-6.0942,8.026073360747457
23,46,22.2568,278.727,-5.14259,-0.948544,5.229337207336701
24,46,21.876,278.433,-4.08028,-5.34693,6.725945680965615
1,47,16.957,285.395,0.89199,-1.99184,2.1824465046593926
2,47,25.9131,285.055,-0.695842,-1.69256,1.830015148178834
3,47,27.7559,284.653,-0.879552,-2.27269,2.436951283223364
4,47,25.2256,284.254,-2.19435,-3.38912,4.037487621888147
5,47,20.041,284.789,-1.34981,-0.263477,1.375284394454107
6,47,23.9336,284.912,1.35644,-0.392185,1.4119980693418104
7,47,,285.007,-3.14656,-0.386484,3.170206573057346
8,47,23.5376,285.087,-3.84646,-1.97714,4.324851108558536
9,47,70.7227,285.171,-0.77549,-0.947561,1.224441337435567
10,47,164.951,286.075,-4.73129,-0.7649,4.792721259795942
11,47,279.634,287.202,-6.82533,-3.47135,7.657375557682933
12,47,427.081,287.701,-4.97959,-1.98237,5.359674186459472
13,47,353.144,287.452,-4.20643,-3.15695,5.259314275397507
14,47,226.383,287.216,-6.14242,-3.36879,7.005574174933844
15,47,117.696,285.482,-7.89733,-3.39053,8.594388565209279
16,47,60.04,284.702,-5.83611,-1.33806,5.987535761538298
17,47,35.4489,284.202,-8.78625,-3.31281,9.390042553609648
18,47,9.77841,282.875,-7.35428,-4.08208,8.41123126806058
19,47,,282.889,-3.47377,-1.93057,3.9741890415278434
20,47,0.0,281.952,-6.50466,-8.56361,10.75388385411057
21,47,25.6562,281.716,-0.488495,-8.35545,8.36971756199246
22,47,24.7852,282.089,-6.3557,-4.01119,7.5156215781597195
23,47,24.1064,281.968,-6.74611,-1.46954,6.904313719965222
24,47,23.3896,281.7,-6.86446,-5.08619,8.543426701722208
1,48,63.999,282.044,-0.755471,-4.21743,4.284559748298651
2,48,63.999,282.257,-2.61869,-5.16912,5.794595662382321
3,48,63.999,281.982,-3.26432,-3.97581,5.1442054992486455
4,48,63.999,282.348,-2.9004,-2.18892,3.633688336442739
5,48,63.999,282.162,-1.17598,-4.88652,5.026032895913038
6,48,63.999,282.992,-1.96387,-3.86191,4.332566701736974
7,48,,282.856,-2.38484,-3.34352,4.106895155223712
8,48,63.5532,283.665,-3.51834,-3.97714,5.310024381789598
9,48,148.965,284.953,-3.26768,-3.96709,5.139604620055905
10,48,239.748,286.319,-5.24496,-9.02564,10.438955063185203
11,48,322.243,286.096,-8.70424,-6.02506,10.58608246620061
12,48,413.941,286.471,-8.1417,-2.25972,8.449474147448466
13,48,362.894,285.951,-7.85975,-2.43185,8.227366801413439
14,48,203.18,285.221,-9.24886,-2.01869,9.466600267028285
15,48,118.446,285.079,-7.86413,-2.35781,8.20998225655817
16,48,36.0556,282.596,-9.17351,-2.93962,9.632998051723046
17,48,19.4801,281.694,-7.56359,-5.9593,9.62918221751463
18,48,15.1925,281.82,-4.51688,-9.46196,10.484793368302496
19,48,0.955078,281.705,-6.28725,-7.39199,9.704175839431187
20,48,0.0,280.972,-5.19118,-9.99183,11.259885281000868
21,48,63.999,280.693,-5.50607,-10.7881,12.111973763796717
22,48,63.999,280.595,-5.76879,-9.06393,10.744010662178253
23,48,63.999,280.819,-8.31935,-8.40655,11.827158040924285
24,48,63.999,280.944,-6.25704,-5.62867,8.416203154065377
1,49,63.999,284.351,-2.67344,-4.32192,5.081955718028247
2,49,63.999,284.236,-2.93412,-5.25115,6.015283575767646
3,49,63.999,283.34,-0.480138,-6.24437,6.262802024329366
4,49,63.999,282.916,-1.15236,-3.12008,3.3260836994880334
5,49,63.999,281.925,-3.14864,-5.75469,6.559755395264369
6,49,63.999,282.185,-3.32813,-3.01719,4.492202666064833
7,49,10.0312,282.081,-4.06941,-1.98512,4.527780820943081
8,49,78.0611,282.698,-5.25369,-3.22226,6.163133790832387
9,49,157.012,282.966,-4.84385,-1.55401,5.087025643988833
10,49,282.139,283.891,-4.13461,-3.65699,5.519834754066466
11,49,313.056,284.072,-6.81948,-2.35465,7.214546700444873
12,49,330.753,284.19,-8.57041,-2.03657,8.80906038877019
13,49,232.347,283.773,-8.46815,-1.79708,8.656735005121734
14,49,134.727,283.254,-10.0731,-1.68519,10.213090078232934
15,49,67.7269,283.19,-7.57604,-0.844628,7.622977012951305
16,49,23.3525,280.896,-8.8029,-2.2487,9.085576486937963
17,49,25.8004,280.437,-10.6227,-7.30988,12.894809068163823
18,49,12.8565,280.487,-6.43533,-2.27446,6.825440681780188
19,49,1.78125,280.203,-8.18862,-5.20156,9.701016644558445
20,49,0.0,279.845,-7.78884,-8.89075,11.81996041059783
21,49,63.999,279.845,-7.22092,-10.2788,12.561664503018699
22,49,63.999,279.437,-7.94457,-8.95943,11.974455244803414
23,49,63.999,279.246,-7.80861,-7.33477,10.713227388840396
24,49,63.999,279.246,-8.26876,-7.49146,11.157704283104119
1,50,15.2412,282.486,-1.84141,0.426128,1.8900729775550995
2,50,25.0381,281.883,-2.77494,-1.59734,3.20184120143395
3,50,27.625,281.937,-0.916661,-1.62621,1.8667689608039342
4,50,28.208,280.982,-0.740249,4.00543e-5,0.7402490010836537
5,50,22.1172,282.132,-1.38692,0.337597,1.4274168349886447
6,50,22.7314,282.084,-0.734377,-1.70176,1.853455334160767
7,50,,282.231,-3.09675,-1.22242,3.3292898970951748
8,50,24.9986,282.722,-4.14138,-0.469326,4.167888578006375
9,50,54.3242,283.063,-2.57041,-0.897757,2.7226779462780755
10,50,131.982,283.823,-3.01547,-1.45191,3.346804740196237
11,50,242.212,284.864,-5.22377,-2.82193,5.937260474141252
12,50,409.737,285.55,-3.32334,-2.18403,3.9767544299969035
13,50,366.316,285.52,-3.85389,-3.19699,5.007315966882857
14,50,214.68,285.084,-5.01156,-3.67543,6.214862775516448
15,50,97.2269,284.134,-6.97204,-3.49844,7.800539993820941
16,50,54.8681,283.081,-4.1071,-0.576337,4.147340683807999
17,50,30.1129,281.957,-9.56701,-3.34211,10.133971560656759
18,50,11.0831,281.041,-5.34207,-2.58648,5.9352835379028015
19,50,0.916016,280.959,-2.07338,-2.52871,3.2700579335082116
20,50,0.0,280.238,-4.46657,-7.32191,8.576748428921068
21,50,24.9678,280.177,-3.0217,-5.22507,6.0358949125129735
22,50,24.3057,280.01,-7.50414,-3.16402,8.143901994744288
23,50,23.4102,280.083,-8.64357,-4.4339,9.714461979692958
24,50,23.4414,279.864,-7.66525,-4.23268,8.756234210258427
1,51,10.9258,282.975,-2.84141,-3.82827,4.767521576353903
2,51,12.4795,282.718,-0.892131,-0.0162868,0.8922796540408393
3,51,16.4951,282.533,-0.107091,-3.57298,3.574584530079125
4,51,21.2295,282.131,-0.937514,0.034708,0.9381562478926417
5,51,20.8896,282.465,-9.97969,-5.77422,11.529780097837946
6,51,19.1084,282.888,1.43457,-0.815525,1.6501733577188187
7,51,,282.938,-0.855541,-0.304453,0.9080980298899453
8,51,30.3189,283.456,-1.39822,-4.49667,4.709040269237459
9,51,100.957,284.375,-0.577248,-1.77178,1.8634429483898882
10,51,119.217,284.847,-0.599453,-4.31275,4.3542113478457845
11,51,126.853,284.526,-1.29994,-4.10025,4.301382808597719
12,51,226.816,285.303,-1.89952,-2.67329,3.279429165952514
13,51,211.972,284.775,-1.08045,-1.5754,1.9103029504505298
14,51,120.039,284.314,-3.97347,-2.18373,4.533998296625176
15,51,79.4144,283.559,-5.55212,-3.3876,6.503988795685307
16,51,73.1337,283.183,-3.33806,-2.02702,3.905311081591324
17,51,22.8864,282.797,-4.72424,-5.69172,7.39689935959656
18,51,8.61434,281.287,-1.99051,-4.35552,4.788808257854975
19,51,,280.673,-0.782366,-9.03603,9.069836532091193
20,51,0.0,280.443,-0.372822,-3.23206,3.2534916762278647
21,51,25.9102,280.166,-0.752167,-5.28611,5.339355216502176
22,51,24.4141,280.216,-0.163319,-5.21822,5.220775140164629
23,51,23.416,280.166,-1.67287,-2.99395,3.429610858304481
24,51,23.8721,280.106,0.0261612,-3.70387,3.7039623898313874
1,52,63.999,284.316,1.4125,-3.62709,3.8924205988176563
2,52,63.999,284.573,-1.03764,-0.722342,1.26430800620893
3,52,63.999,284.431,-1.03971,-4.10277,4.2324601069590715
4,52,63.999,284.384,-2.0879,-4.37398,4.846754321233954
5,52,63.999,284.044,0.724407,-0.318653,0.7913944882661238
6,52,63.999,284.235,0.940428,-4.39951,4.4988990945879195
7,52,11.0449,284.337,-2.04499,-1.25367,2.398681422990556
8,52,68.8736,284.475,-2.38943,-2.76425,3.653827279360643
9,52,162.504,284.506,-2.93076,-1.11846,3.1369263538055843
10,52,268.623,284.884,-3.23227,-6.1731,6.968122628290923
11,52,353.634,285.678,-9.39662,-2.84244,9.817124455664194
12,52,429.753,285.575,-9.44346,-2.58931,9.792010163786596
13,52,346.035,285.548,-8.20936,0.878698,8.256252284469268
14,52,177.633,285.454,-9.2098,-2.81215,9.629569235562927
15,52,89.6332,285.397,-6.15368,-4.30996,7.512891104228784
16,52,28.1337,283.746,-10.4753,-2.67253,10.810843014811566
17,52,29.0582,283.026,-9.14807,-5.6385,10.746155916182307
18,52,22.4737,283.401,-2.81082,-4.17437,5.032501760486527
19,52,1.01562,282.901,-5.14467,-7.52383,9.114584317334499
20,52,0.0,282.521,-5.21364,-9.79261,11.094018778679798
21,52,63.999,282.523,-4.97775,-10.6196,11.728337444945042
22,52,63.999,282.293,-9.51195,-7.58736,12.167383637088953
23,52,63.999,282.417,-7.56447,-4.28888,8.69572872364933
24,52,63.999,282.284,-2.01974,-9.89576,10.099773049192738
1,53,12.3311,283.427,-2.23496,-4.58217,5.098169093949316
2,53,16.5801,282.883,-2.07475,-4.22088,4.703234582380514
3,53,22.0742,283.284,-0.229161,-4.65208,4.657720804247609
4,53,26.0508,283.406,-1.16701,0.463907,1.255835198084924
5,53,28.0635,282.662,-0.692585,0.783886,1.0460168465282955
6,53,30.5938,282.651,-0.842775,-3.36338,3.4673613490700674
7,53,4.69141,283.127,-1.83796,-3.1648,3.659789065178484
8,53,21.3423,284.036,-3.824,2.98771,4.8527710685854535
9,53,56.6055,284.074,-3.21397,2.84541,4.292547172600437
10,53,80.5917,284.198,-2.0809,1.24389,2.424336433356559
11,53,86.1964,284.098,-2.7892,-2.65543,3.8510966132908173
12,53,192.034,284.723,-4.48155,-3.6689,5.791814708059988
13,53,224.488,284.471,-4.96131,-0.189173,4.964915239964223
14,53,133.367,283.824,-5.9725,-0.892224,6.038776359178738
15,53,112.461,283.214,-5.18737,-0.859277,5.258057101214193
16,53,39.5869,281.827,-2.80974,0.00129986,2.809740300674783
17,53,19.9098,281.318,-2.81945,0.885918,2.9553593698946323
18,53,7.77841,280.949,-1.68729,-0.12212,1.6917035315030822
19,53,0.744141,280.476,-3.02162,0.0132818,3.0216491905267957
20,53,0.0,280.187,-0.98415,0.598991,1.1521030511985462
21,53,24.3604,279.937,-1.97775,-4.89695,5.281251212070867
22,53,23.457,279.442,-1.91918,2.65482,3.2758695188911293
23,53,22.6035,279.561,-2.4424,1.40644,2.8184022483669713
24,53,22.7939,279.561,-2.11251,0.489492,2.1684789411391567
1,54,11.6426,282.93,-1.41758,-3.04702,3.3606344545040896
2,54,15.625,282.823,-3.44877,-1.65398,3.824874423206597
3,54,25.3652,282.143,-3.06412,-1.66527,3.4873995393846116
4,54,29.9336,281.819,-1.66798,-1.64986,2.3461021503762365
5,54,28.3389,281.575,-2.13204,-2.8958,3.596005033589358
6,54,18.8301,282.2,-1.77637,-3.27353,3.72444479591254
7,54,,282.271,-3.3155,-2.23609,3.999079736401864
8,54,18.5923,282.373,-2.55056,-4.12558,4.850336756350017
9,54,61.8555,283.081,-2.60459,-3.32842,4.226377735662064
10,54,80.9511,283.962,-2.72445,-1.9524,3.3517896059418764
11,54,131.993,284.707,-4.01967,-0.758455,4.090599087655132
12,54,268.519,285.159,-3.8585,-4.31538,5.788827756497856
13,54,255.628,284.887,-3.96034,-4.44894,5.9562874375906345
14,54,159.961,284.284,-5.1766,-6.22621,8.097090744464953
15,54,133.961,283.943,-4.74841,-5.7333,7.444335189800362
16,54,68.8525,283.493,-4.04997,-2.93864,5.003784772599637
17,54,19.2067,281.436,-6.26135,-5.63117,8.42107946711109
18,54,10.2237,280.936,-5.0076,-4.98394,7.065105496990119
19,54,1.16016,280.459,-3.10854,-3.6376,4.784888158734747
20,54,0.0,280.062,-4.62087,-5.58704,7.250341751841771
21,54,24.5713,279.959,-4.48459,-3.00193,5.396585141828117
22,54,24.2793,279.894,-5.03051,-4.87008,7.001693371356674
23,54,23.4102,279.736,-4.71193,-3.61065,5.936251152655184
24,54,23.4219,279.611,-4.83712,-7.21119,8.683259244690326
1,55,14.6025,283.683,-0.544534,-1.37465,1.4785736030566756
2,55,24.1865,283.655,-1.74174,-3.53142,3.9375862459125894
3,55,28.1348,283.058,-3.22526,-3.21507,4.554006716343313
4,55,30.5576,282.712,-1.1758,-1.22652,1.6990753221679138
5,55,28.9814,283.03,-2.01485,-1.6668,2.6149269134145987
6,55,24.0723,283.002,-2.54102,-1.53281,2.967539239251943
7,55,,282.962,-2.89558,-1.52223,3.2713250693411684
8,55,19.8579,283.464,-3.18631,-4.43319,5.459463800795826
9,55,42.3867,284.039,-1.12901,-4.24346,4.39108373316884
10,55,90.5917,284.875,-1.91098,-2.65064,3.2676806713631
11,55,192.915,285.951,-3.96303,-2.75601,4.827131436060137
12,55,343.159,286.827,-4.01377,-2.80024,4.894046758103155
13,55,283.363,286.559,-4.04627,-4.57589,6.108278825086491
14,55,176.695,286.075,-5.42855,-5.81263,7.953352916814393
15,55,94.6175,285.375,-4.70837,-6.09512,7.701898199229849
16,55,48.9306,284.575,-5.40739,-4.68229,7.152880975956471
17,55,21.152,282.75,-5.07043,-5.076,7.174610538900351
18,55,15.169,282.565,-4.17166,-4.46343,6.1094152355606015
19,55,1.27734,282.066,-2.60756,-2.52725,3.631303032810674
20,55,0.0,281.434,-3.10134,-4.22962,5.244806492140582
21,55,24.7881,281.125,-3.8967,-6.43992,7.5270738335956295
22,55,23.9053,281.0,-3.2307,-3.56539,4.811385283065575
23,55,23.459,280.75,-3.96486,-3.68438,5.41246439286209
24,55,23.3789,280.681,-2.51583,-4.0774,4.791095005204968
1,56,17.7695,282.815,-4.97324,-2.03139,5.372118895715172
2,56,24.9424,283.57,-1.22026,-3.37908,3.592661424904941
3,56,26.6475,283.317,-1.80729,-1.35863,2.2610114154952865
4,56,23.5156,282.857,0.68065,-3.18355,3.2554991975118037
5,56,20.6074,283.49,-1.81661,-4.48857,4.842244576330279
6,56,26.0518,284.01,-1.86035,-1.87998,2.644849130460942
7,56,,284.267,-3.74421,-2.28297,4.38532331134205
8,56,34.7564,284.626,-7.67263,-4.90487,9.106426348123614
9,56,80.1836,284.874,-5.35654,-5.26494,7.5107998226021175
10,56,203.467,285.869,-4.10629,-4.96461,6.442745534025072
11,56,290.775,286.394,-1.64467,-3.79361,4.1347812809143845
12,56,443.659,287.156,-2.20323,-3.21772,3.899736456646782
13,56,330.097,286.91,-2.57166,-1.738,3.1038813050115173
14,56,220.18,286.377,-6.2391,-4.32094,7.589261577624004
15,56,117.555,284.627,-7.92272,-6.22549,10.076021930231196
16,56,72.29,283.878,-4.67595,-3.78093,6.013313568025536
17,56,30.1989,283.248,-9.28674,-5.16828,10.62801288981153
18,56,9.30184,282.252,-7.84109,-9.50493,12.32178504491131
19,56,,281.751,-6.39369,-6.22744,8.925260823623027
20,56,0.0,281.251,-5.33376,-6.85316,8.684169374396149
21,56,25.3877,281.129,-5.55588,-4.70945,7.283318054080847
22,56,24.208,281.502,-6.45824,-5.17574,8.276300408105062
23,56,24.002,281.626,-4.70705,-4.22833,6.327329159400512
24,56,23.0742,281.222,-6.58614,-7.08228,9.671397525590601
1,57,13.9717,285.221,-2.71836,-2.66909,3.8096617327132867
2,57,15.2871,284.825,-1.55131,-2.92742,3.3130575866561696
3,57,18.0088,284.393,-1.78971,-2.92406,3.428292398221015
4,57,22.5361,283.537,-0.835952,-1.35787,1.5945615959266044
5,57,19.9639,283.283,1.03788,-0.137989,1.0470128263402507
6,57,21.6514,283.386,-1.47852,-0.266697,1.5023810036768304
7,57,,284.145,-5.34285,-3.99488,6.671215206909459
8,57,25.7486,284.279,-8.75076,-4.69394,9.930200063503252
9,57,100.629,284.876,-5.59971,0.00263405,5.599710619515923
10,57,103.264,284.933,-3.74691,-4.02174,5.496701481406827
11,57,90.5246,284.744,-4.76381,-5.33951,7.15571469220231
12,57,174.191,284.97,-6.09873,-6.09224,8.620318777777305
13,57,183.035,284.097,-6.01209,-6.47286,8.834203005800806
14,57,102.43,283.904,-7.09359,-3.92396,8.10657024700952
15,57,77.5238,283.814,-5.79772,-4.91396,7.600036847279098
16,57,69.6181,283.437,-4.37419,-5.59343,7.100704001787427
17,57,20.2926,282.183,-7.05822,-3.14777,7.728319710085757
18,57,10.9503,281.441,-7.23514,-7.15728,10.177126697550738
19,57,,281.441,-6.21108,-6.62539,9.08148156516876
20,57,0.0,281.029,-3.18923,-1.38197,3.475777477601234
21,57,24.8887,280.777,-4.95139,-3.38132,5.995797517803616
22,57,23.7383,280.836,-2.17699,-4.24996,4.7750859114470385
23,57,23.126,280.619,-3.29103,-3.45684,4.772904906500862
24,57,22.9209,280.244,-2.72677,-4.53248,5.289484812654253
1,58,63.999,282.606,-2.04453,-2.82094,3.483935332996294
2,58,63.999,282.86,-6.88529,-5.42791,8.767521049430107
3,58,63.999,282.996,-4.02604,-4.88255,6.328372032687396
4,58,63.999,283.586,-7.04884,-4.93697,8.605801422674126
5,58,63.999,283.619,-8.94649,-5.25469,10.375521688869433
6,58,63.999,284.229,-5.18555,-4.49033,6.859518373136703
7,58,12.4219,284.458,-6.44929,-4.78395,8.0299140161399
8,58,66.4439,284.907,-7.73123,-4.33358,8.862947192063146
9,58,158.316,285.365,-6.97471,-4.05694,8.068788121378576
10,58,264.639,286.258,-7.44223,-7.1233,10.301853729445979
11,58,355.931,286.651,-8.9435,-5.69644,10.603566424727108
12,58,419.019,287.029,-8.96787,-4.43501,10.00459924419764
13,58,353.91,286.314,-9.43983,-8.84054,12.933117873138713
14,58,231.758,285.814,-10.492,-4.32728,11.349335495895785
15,58,112.93,285.171,-10.8632,-8.29092,13.665594340766889
16,58,40.9462,283.302,-9.25066,-7.43376,11.867413289053347
17,58,18.0036,282.142,-11.1876,-9.28791,14.540552462960271
18,58,15.7315,281.892,-10.4202,-7.64556,12.92420812868626
19,58,1.16016,281.678,-10.0226,-10.8866,14.797654216800716
20,58,0.0,281.143,-9.30446,-10.8805,14.316363230290017
21,58,63.999,280.91,-9.59982,-9.97068,13.84091773311293
22,58,63.999,281.16,-10.6389,-7.93209,13.270427460262914
23,58,63.999,281.678,-12.1846,-9.04864,15.177034064981207
24,58,63.999,281.553,-10.759,-7.37379,13.043345428382244
1,59,13.1816,283.379,-1.93125,-1.04262,2.194717072175819
2,59,21.4053,283.144,-0.474162,-1.13006,1.2255061019203455
3,59,23.9102,282.484,-1.19889,-0.282944,1.2318256935281062
4,59,27.7939,282.431,-0.641616,-0.0912685,0.6480748649255346
5,59,28.0918,282.601,-3.04512,-0.942188,3.1875498492955368
6,59,29.165,282.935,-1.61231,0.500881,1.6883202635344396
7,59,6.20898,282.804,-1.33601,-1.48707,1.9990747622337688
8,59,18.1939,283.726,-2.6365,-4.73788,5.4220511934506845
9,59,40.4805,283.91,-2.66026,-7.80596,8.246817252079737
10,59,104.373,285.054,-3.6766,-4.74781,6.0049219275607575
11,59,198.696,285.928,-5.0558,0.0442791,5.055993896228199
12,59,319.987,286.452,-5.67198,-2.80415,6.327291232660308
13,59,247.519,286.327,-5.65565,-3.13107,6.464516707952729
14,59,165.289,285.879,-7.20589,-4.97181,8.754641361483634
15,59,75.3832,285.088,-4.66442,-3.20107,5.65717801393062
16,59,32.0869,283.255,-5.04265,-4.34245,6.654711941549387
17,59,24.1051,282.504,-5.5885,-5.87775,8.110442485616922
18,59,11.6339,282.153,-4.48026,-4.30523,6.213512293421491
19,59,0.958984,281.844,-4.15444,-3.61172,5.504897189957321
20,59,0.0,281.045,-5.02224,-3.5387,6.143719745203227
21,59,24.0674,280.67,-4.44943,-5.46629,7.048244723972061
22,59,23.5508,280.504,-4.32543,-3.89742,5.822304298239658
23,59,23.0195,280.306,-5.15724,-5.14434,7.284322786175802
24,59,23.0273,280.39,-3.70431,-6.18482,7.20929337789079
1,60,11.4688,282.943,-1.56895,-1.49721,2.168695895371225
2,60,14.8525,283.207,-2.21244,-1.30584,2.5690677023387294
3,60,25.5527,282.678,-1.82389,-1.0471,2.1030913299474183
4,60,28.2764,281.948,-0.498061,-5.72359,5.745219512587922
5,60,25.9678,282.232,-3.13008,-0.50127,3.1699641037872968
6,60,18.2969,282.208,-0.433596,-1.75303,1.8058570464231105
7,60,,282.326,-0.910229,-1.72047,1.9464156424928873
8,60,18.3501,282.749,-1.63552,-1.70175,2.3602709024389554
9,60,48.4102,283.585,-2.93955,-3.17315,4.325486692269438
10,60,96.5605,284.602,-2.97152,-0.806404,3.078996349724371
11,60,171.196,285.578,-3.37026,-2.06851,3.954413494780231
12,60,343.128,286.423,-3.02354,-2.89302,4.18465755492609
13,60,298.16,286.245,-2.8285,-4.42745,5.253829627281418
14,60,188.836,285.923,-4.79769,-5.5099,7.305944658023355
15,60,108.774,285.048,-5.38268,-5.57998,7.753026556306898
16,60,66.6962,284.517,-3.72087,-1.68132,4.083100598723965
17,60,22.3082,282.547,-6.9923,-2.62385,7.468389927722039
18,60,11.0753,282.048,-3.70779,-3.1231,4.8478304729126
19,60,0.994141,281.767,-2.38295,-3.64736,4.356797639562801
20,60,0.0,280.893,-4.99196,0.119499,4.993390096177245
21,60,24.7246,280.571,-4.41721,-9.15818,10.167792538034005
22,60,23.9639,280.517,-3.54906,-3.9985,5.346384678789958
23,60,23.4736,280.477,-3.29591,-4.36309,5.468050573668828
24,60,23.3564,280.447,-3.89278,-5.45533,6.701817778580674
1,61,16.1914,283.958,-2.04551,-1.08754,2.3166472350575953
2,61,17.0195,283.916,-1.06791,-1.55242,1.8842610287590196
