hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
10,97,204.003,278.615,-0.250226,-5.10798,5.1141052718414
11,97,389.294,279.396,4.40962,-7.85956,9.01207145655204
12,97,473.378,280.572,1.32425,-6.69746,6.827123004172402
13,97,500.33,281.581,1.10308,-6.61481,6.706153653361963
14,97,468.74,281.822,2.55112,-8.03908,8.434157960389408
15,97,383.295,281.215,2.74951,-7.60817,8.08975005726382
16,97,253.888,280.573,2.1049,-7.3243,7.6207594437824895
17,97,101.907,279.573,1.99673,-7.25659,7.526289199931132
18,97,5.04785,277.947,3.25028,-6.03806,6.857294557039241
19,97,0.0,276.67,2.7673,-5.26307,5.94624714546074
20,97,15.1855,275.859,-0.669403,-6.01217,6.049321324356065
21,97,7.43262,274.218,-1.73519,-3.94636,4.31099078933138
22,97,4.59961,273.175,-2.84022,-2.86812,4.036454134856483
23,97,3.94043,273.04,-1.39498,-3.41764,3.6913726945406093
24,97,3.31934,272.522,-0.781282,-4.40602,4.474752932165528
1,98,63.999,278.009,2.77403,-1.52061,3.163462851528369
2,98,63.999,277.715,2.77009,-2.54305,3.7603858725668036
3,98,63.999,277.22,2.29272,-3.08617,3.844607947151439
4,98,63.999,277.704,0.523177,-1.56492,1.6500572049868454
5,98,63.999,277.684,-0.549067,-3.83711,3.876195005748421
6,98,63.999,277.021,-2.59269,-3.90281,4.685506091363024
7,98,0.0,277.787,0.614104,-3.2242,3.2821622998895106
8,98,10.0195,276.32,0.639447,-8.94327,8.966101201676736
9,98,105.435,278.315,2.17295,-6.67613,7.0208563209483215
10,98,274.471,279.521,2.12282,-5.50544,5.900528310753199
11,98,410.716,280.415,2.04146,-6.98456,7.276787569058204
12,98,494.769,281.521,2.66995,-7.52509,7.984711172647386
13,98,508.83,281.882,3.86675,-7.38141,8.332884803631933
14,98,488.662,282.019,5.72886,-9.45998,11.059433009878942
15,98,406.498,281.756,5.0249,-8.45241,9.83325250454294
16,98,275.161,281.025,4.68303,-8.42391,9.638103011952092
17,98,116.094,279.79,3.33462,-9.04956,9.644388354789536
18,98,6.2041,278.421,4.06326,-7.43991,8.47716595541812
19,98,0.0,277.528,3.77121,-9.43152,10.157538795126506
20,98,63.999,276.777,0.711945,-8.97017,8.998378493480088
21,98,63.999,275.981,-0.559406,-8.19733,8.216395450666672
22,98,63.999,274.229,-0.483286,-3.31441,3.349459509517319
23,98,63.999,274.034,-0.369102,-5.85026,5.861892045577434
24,98,63.999,273.225,-0.281771,-3.64235,3.6532325985270906
1,99,24.0801,276.312,1.11681,-0.350685,1.1705744509961766
2,99,25.1357,275.827,0.719308,-2.07039,2.1917843760196853
3,99,26.959,276.167,-0.838144,-0.803947,1.1613854414211502
4,99,26.3564,275.574,0.329818,-2.66013,2.680498373441775
5,99,25.6045,275.638,0.702886,-1.25459,1.4380698164887546
6,99,25.0459,275.439,0.61336,-1.28269,1.4217960914631889
7,99,0.0,275.103,1.35727,-2.9073,3.2085160343841204
8,99,9.85156,275.397,-0.254107,-6.05899,6.064316135191914
9,99,136.459,276.871,0.239359,0.0650826,0.2480493412685468
10,99,303.081,279.144,1.04665,-6.43855,6.523066941631061
11,99,432.669,279.228,-2.56401,-7.92353,8.328053490522262
12,99,511.503,280.049,1.67093,-7.62666,7.807557224926373
13,99,531.533,281.216,1.67437,-6.65192,6.859413574300648
14,99,490.084,281.592,3.0648,-7.33352,7.948176811722296
15,99,394.529,281.549,2.97656,-7.00221,7.608603966411972
16,99,255.544,281.05,2.08586,-6.31942,6.6547637881445505
17,99,97.2428,279.809,1.02115,-6.50024,6.57995952723875
18,99,3.45801,277.991,2.58377,-5.45505,6.036011755737392
19,99,0.0,277.086,0.198944,-6.46668,6.4697394798813965
20,99,6.34375,276.717,0.545929,-8.42232,8.439994825557713
21,99,3.30469,275.25,-0.442707,-3.253,3.2829862149952747
22,99,4.44824,273.766,-0.312387,1.66899,1.6979732794920537
23,99,3.95215,272.823,0.54496,0.904625,1.0560908068082973
24,99,3.61328,271.931,0.254362,1.51097,1.532230520497487
1,100,34.3066,272.156,-2.41054,-2.15,3.230046917863578
2,100,31.8457,271.953,-2.40862,-3.37313,4.144810767851773
3,100,27.4463,271.566,-1.5315,-1.39526,2.0717728441120182
4,100,28.7969,271.303,-3.79128,-1.37302,4.032243539123102
5,100,32.2939,271.126,-4.13891,-2.71113,4.947807783756358
6,100,34.8574,271.085,-3.01262,0.601589,3.0720984016338084
7,100,0.0,270.835,-1.2648,-1.01814,1.623677338512797
8,100,3.87891,271.07,-3.11348,-2.0419,3.7233202011645465
9,100,83.3181,272.416,-2.49404,-1.20347,2.769219305598601
10,100,208.346,273.652,-0.814679,-0.954174,1.2546513042742193
11,100,317.7,274.401,-0.736864,-1.40497,1.5864769949154636
12,100,388.581,276.401,-0.203096,-1.03925,1.0589091310003895
13,100,411.845,278.5,3.56499,-1.27838,3.787269349346571
14,100,383.865,278.804,4.19077,-1.91115,4.6059795391859915
15,100,306.732,279.416,3.88818,-2.06569,4.402842137585675
16,100,193.028,279.304,4.24846,-1.51229,4.509593486745784
17,100,63.3639,277.786,4.37613,-2.24048,4.916326312125752
18,100,0.0,276.201,3.54373,-2.06638,4.102188271800796
19,100,0.0,274.966,-1.61453,-1.44422,2.166212946434399
20,100,18.6738,274.244,0.832062,-1.2524,1.503606641327445
21,100,18.6328,272.637,0.587078,-0.728582,0.9356774598161484
22,100,19.9189,272.068,-1.91883,-0.736282,2.0552420179686868
23,100,20.6162,272.376,-3.39986,-1.64518,3.7769915610178426
24,100,20.2676,271.448,-4.72464,-3.89968,6.126151094447475
1,101,30.3047,272.123,-0.646865,-2.8458,2.9183920175714917
2,101,32.3936,271.766,-1.20452,-4.13289,4.304840087912674
3,101,32.5205,271.399,-1.28248,-2.3728,2.697208703530374
4,101,30.6475,271.263,-1.81178,-2.97214,3.480827911287773
5,101,26.0771,271.021,-3.76196,-3.17646,4.923641048370606
6,101,27.0928,270.887,-2.05949,-2.21042,3.0211679259021667
7,101,0.0,270.879,-3.36441,-0.304274,3.378141103502931
8,101,4.39062,271.005,-3.64473,-2.3544,4.33903861850756
9,101,92.2556,272.25,0.262796,-1.48619,1.5092456571797712
10,101,226.424,273.74,-0.785382,-1.24617,1.4730120687978085
11,101,342.169,274.757,-1.09722,-1.07587,1.5366808339079394
12,101,416.956,276.862,-0.689425,-0.0714798,0.6931206189640011
13,101,441.095,278.63,3.14214,1.32709,3.4108960183066266
14,101,410.553,279.007,4.63023,-1.16164,4.773723634910174
15,101,328.139,279.633,4.0542,-0.738054,4.12083260360282
16,101,205.059,279.642,4.73918,0.0795097,4.739846924194293
17,101,66.817,277.926,5.10855,-1.12769,5.231535896713316
18,101,0.0,276.646,1.66922,-1.08347,1.9900257911142758
19,101,0.0,275.499,-0.439728,-0.454473,0.6323815475747218
20,101,18.9336,274.194,2.22952,-0.0805264,2.230973763067813
21,101,18.3916,273.255,1.25065,-1.53913,1.983191009307979
22,101,19.4004,272.891,-1.73866,-0.711868,1.878748159020788
23,101,19.5166,272.398,-2.66793,-1.15006,2.905251880388343
24,101,18.8623,272.001,-0.938997,-0.887468,1.2920196658847727
1,102,31.5957,273.003,-0.963271,-3.69883,3.8222028188390267
2,102,32.5059,272.431,-2.43987,-4.60067,5.207603101792609
3,102,25.4268,272.188,-0.0334568,-4.05395,4.05408805528028
4,102,29.4492,271.77,-2.47682,-3.66306,4.421837386878898
5,102,36.7168,271.395,-3.69262,-0.870798,3.79390717087332
6,102,38.6914,271.687,-3.3759,-1.83738,3.8435226127082953
7,102,0.0,271.465,-1.44058,-1.10408,1.8150105737433047
8,102,3.55859,270.837,-1.91622,-1.44766,2.401586676345453
9,102,84.74,272.474,-2.54677,-0.743511,2.653082365856929
10,102,212.409,274.0,-1.27757,-0.50642,1.3742802921165682
11,102,323.247,274.543,-2.12358,-1.08417,2.3843272856929687
12,102,394.909,276.27,-0.343721,0.605766,0.6964887454919857
13,102,417.892,278.344,2.8648,-0.88385,2.998044339648765
14,102,388.74,278.75,3.69956,-2.16311,4.285532530001377
15,102,311.217,278.934,2.33301,-3.63503,4.319303041116703
16,102,195.692,278.969,2.44816,-3.18221,4.014965487983677
17,102,65.5553,277.605,2.98453,-3.4104,4.531914328504015
18,102,0.015625,276.098,3.42606,-2.42673,4.198440855424785
19,102,0.0,274.973,-1.02567,-2.39002,2.6008065190052103
20,102,18.999,274.263,0.709991,-2.81685,2.9049494216906773
21,102,18.8613,273.103,-0.19466,-2.43952,2.4472740643417934
22,102,19.8066,272.103,-0.706919,-1.93062,2.0559737490933583
23,102,20.2705,271.116,-1.72506,-1.76237,2.46612652159211
24,102,19.5811,270.766,-2.5762,-0.0544605,2.576775579296779
1,103,33.2275,273.59,-3.10878,-1.41416,3.415312810563624
2,103,30.6328,272.918,-3.01214,-1.16024,3.227869922596015
3,103,26.0449,272.697,-2.33424,-1.5603,2.807705908317322
4,103,26.3086,272.52,-1.04714,-1.19871,1.5916682580550507
5,103,33.8809,271.506,-1.41528,-1.65205,2.1753819620701096
6,103,36.501,271.395,-4.08781,-1.11325,4.236686931860791
7,103,0.0,271.363,-0.131013,-0.526442,0.5424993875876727
8,103,3.67578,271.071,-3.23848,-1.82852,3.719037254559303
9,103,82.4587,272.18,0.559671,-0.416363,0.697559872706279
10,103,206.534,273.537,-1.07835,-0.406811,1.1525336924450407
11,103,314.857,274.272,0.272902,-1.08759,1.121306162341044
12,103,384.94,276.21,-0.161104,-0.769234,0.7859233076910239
13,103,407.97,278.213,3.24175,-0.846741,3.3505094215030944
14,103,379.74,278.765,4.17612,-1.70705,4.511540530339941
15,103,303.357,279.177,3.61084,-2.2405,4.249471232471165
16,103,190.466,279.179,3.71867,-1.75496,4.111981416604409
17,103,62.7076,278.235,3.85074,-2.30444,4.487609860627369
18,103,0.0,277.024,2.07743,-1.90134,2.8161692421621254
19,103,0.0,275.965,-1.88406,-1.25428,2.2633825134077536
20,103,18.7031,275.292,0.134308,-1.25924,1.2663822552705006
21,103,18.5176,274.321,1.22184,0.290949,1.256003306604326
22,103,19.3643,273.483,-0.578012,-0.272415,0.6389896746967043
23,103,19.6221,273.112,-2.08639,-0.974281,2.3026607867988287
24,103,18.7266,271.995,1.30856,-1.21218,1.7837347409298279
1,104,32.2607,273.029,-0.754287,-4.10313,4.171885026611951
2,104,33.6846,272.604,-0.812919,-3.98153,4.063670562614666
3,104,27.9385,272.249,-1.44752,-2.74926,3.1070475854096604
4,104,27.1289,272.086,-2.13014,-2.29099,3.128279335305592
5,104,32.7764,272.029,-3.63305,-2.79853,4.585937468326406
6,104,38.2891,271.717,-4.43254,-1.79099,4.780696186927172
7,104,0.0,271.615,-1.9816,-1.85798,2.7163998675452774
8,104,3.62891,271.496,-3.41231,-2.77969,4.401197113536271
9,104,86.3571,272.789,-1.09756,-1.96421,2.250057527642349
10,104,214.409,274.237,-1.81956,-1.73787,2.5161460073890782
11,104,324.81,275.099,-0.845263,-2.06904,2.2350382683007917
12,104,395.753,276.731,0.368193,-1.71406,1.7531593677840585
13,104,418.408,278.695,2.60015,-1.29352,2.904130508930341
14,104,388.631,279.083,4.21812,-2.09328,4.708965649991514
15,104,311.014,279.339,2.95605,-2.59938,3.9363698996537404
16,104,194.536,279.262,1.97111,-2.72371,3.362122959708642
17,104,64.7116,277.865,2.26675,-4.15454,4.732690373783183
18,104,0.015625,276.104,3.76395,-2.96237,4.7898805433329965
19,104,0.0,274.795,1.42453,-2.08875,2.5282725888242354
20,104,19.2324,274.145,0.310089,-2.40475,2.424660337123738
21,104,19.0967,273.296,1.56364,-1.87311,2.439981787165634
22,104,20.1494,272.332,-0.554575,-0.641556,0.8480256669234724
23,104,20.3623,271.055,-1.74313,-1.51823,2.3116064824705784
24,104,19.3936,270.439,-1.76712,-2.01979,2.683703548922645
1,105,33.6895,274.394,-0.526748,-4.24131,4.273894473615838
2,105,33.1113,274.167,-1.38909,-4.59139,4.796919132130538
3,105,26.9463,273.733,0.0485744,-3.85033,3.850636386525656
4,105,30.4961,273.282,-1.77272,-1.97263,2.6521322205538698
5,105,36.9297,273.387,-3.90551,-1.09736,4.056748369038928
6,105,38.1348,272.989,-3.33195,-1.87009,3.8208804496607844
7,105,0.0,272.855,-1.3898,-0.923903,1.668874109514855
8,105,3.75391,272.579,-2.45723,-1.32461,2.791517674133553
9,105,87.2478,273.24,-2.27138,-0.701519,2.377245467292135
10,105,216.424,273.852,-1.61058,-0.457104,1.6741899543409045
11,105,327.622,274.468,-1.73003,-0.966986,1.98193484380693
12,105,399.159,276.093,0.0127239,0.802544,0.8026448589302806
13,105,421.72,278.37,2.54937,-0.766174,2.6620123957592683
14,105,391.365,279.057,3.63218,-2.15041,4.221018208975176
15,105,313.279,279.297,2.88281,-3.46315,4.505996162736937
16,105,196.794,279.418,2.58537,-2.89217,3.8792763946127895
17,105,65.5631,278.605,3.34683,-3.0105,4.501597638494582
18,105,0.00585938,277.601,3.72342,-2.26315,4.35725881936109
19,105,0.0,276.814,-0.551056,-1.91834,1.9959186032341096
20,105,18.9346,276.354,0.0591125,-2.10299,2.103820626326363
21,105,18.6182,275.344,-0.20882,-1.37604,1.3917944797993702
22,105,19.4326,274.343,-0.499887,-1.0771,1.1874474400027144
23,105,20.124,273.901,-1.45748,-1.50455,2.094735938704447
24,105,19.4609,273.663,-2.66409,0.702864,2.755248324669847
1,106,30.8477,271.583,-2.13222,-2.00938,2.9298413118802182
2,106,29.2666,271.337,-2.11077,-3.03328,3.6954211602062355
3,106,23.4902,271.178,-1.28541,-1.34203,1.8583119730013042
4,106,25.0771,270.956,-3.51393,-1.37644,3.7738960132070414
5,106,29.4111,270.685,-3.87231,-3.11982,4.972731801384427
6,106,32.1445,270.671,-3.02629,-1.8779,3.561592280722205
7,106,0.0,270.55,-1.19644,-0.946363,1.5254742217976023
8,106,4.08984,270.772,-2.94844,-1.87051,3.491719647065039
9,106,86.49,272.016,-0.277243,-1.06041,1.0960533970336483
10,106,213.081,273.38,-0.713117,-0.919994,1.1640123778229337
11,106,322.341,274.247,0.383253,-1.38935,1.4412412305054974
12,106,392.175,276.247,-0.260714,-1.20722,1.2350513828161158
13,106,413.673,278.371,3.58843,-1.52985,3.900932053676403
14,106,383.912,278.623,4.49351,-2.1592,4.985356232015922
15,106,305.185,279.032,3.84472,-2.25856,4.459031862635655
16,106,190.395,278.892,4.14689,-1.69295,4.479149068137831
17,106,61.567,277.086,4.5021,-2.3147,5.062286094246354
18,106,0.0,275.461,4.0076,-2.29831,4.619857856698624
19,106,0.0,274.312,-1.21414,-1.72547,2.109830007488755
20,106,15.1875,273.778,-0.026825,-1.5981,1.5983251204385798
21,106,14.8936,272.081,1.61833,-1.18659,2.006735612132301
22,106,15.6865,271.978,-0.617563,-0.921829,1.1095732351719736
23,106,15.6406,271.938,-2.78316,-0.473305,2.8231183483207007
24,106,14.958,271.06,-5.88187,-0.0774097,5.882379362005998
1,107,26.0684,276.418,7.45665,-2.05039,7.733416345613366
2,107,25.915,275.65,-1.07171,-3.70516,3.8570419948063828
3,107,27.0078,274.7,-1.16822,-4.15112,4.312370023873183
4,107,26.6484,273.906,2.86888,-3.40671,4.453778786435177
5,107,22.1348,274.155,8.4441,-4.68525,9.65683138366307
6,107,19.126,273.727,8.16609,-3.82224,9.016348734698543
7,107,0.0,273.459,8.02914,-2.89216,8.534147796071966
8,107,21.1445,273.613,10.1639,-3.27481,10.678447628101193
9,107,149.084,274.31,2.29991,-2.83335,3.649309281302422
10,107,285.581,275.119,6.04567,-3.08747,6.78841636538302
11,107,389.56,276.602,0.944777,-5.33906,5.422007493846628
12,107,445.472,278.296,5.48636,-4.42451,7.048151161098916
13,107,446.439,280.093,0.695854,-3.92731,3.9884804907904465
14,107,394.428,280.963,0.0823746,-4.68459,4.68531418827224
15,107,288.467,281.618,2.94336,-5.98464,6.669279122903764
16,107,160.411,281.022,1.55021,-4.38094,4.647126674376329
17,107,42.2037,279.897,-1.26889,-5.6228,5.764196533091147
18,107,0.0,279.03,-1.67306,-4.36521,4.674846319153176
19,107,0.0,278.527,5.26047,-3.48426,6.309723636459841
20,107,5.8418,276.151,-1.56979,-0.600058,1.680568429866514
21,107,11.4707,276.112,-3.52816,-1.00495,3.668492536192489
22,107,20.5039,274.951,1.06212,-3.02144,3.2026861488444354
23,107,24.6777,274.447,-2.79537,-3.82487,4.737480760256447
24,107,21.7627,273.774,-5.57034,-0.642839,5.607310379809646
1,108,25.8984,276.975,6.59923,-4.08945,7.763596968892705
2,108,24.6279,275.848,5.51228,-3.85799,6.7282477390848205
3,108,27.3975,274.557,7.88256,-1.15697,7.967015233730886
4,108,27.8633,274.308,8.43236,-3.54832,9.148511900413094
5,108,27.376,274.082,4.57691,-4.4289,6.368929294481137
6,108,24.8555,273.899,4.70418,-3.29197,5.74163530305609
7,108,0.0,274.306,7.76938,-6.40339,10.068101562683006
8,108,23.9062,274.402,5.16972,-7.16495,8.83529928077708
9,108,157.607,275.582,7.03135,-1.16002,7.126396650685393
10,108,297.69,276.944,7.22634,-2.40095,7.614758741949742
11,108,404.794,278.248,6.99067,-4.75751,8.455966440862925
12,108,461.737,280.112,3.92093,-4.48945,5.960608472916166
13,108,374.205,281.611,2.00445,-3.46881,4.006302861567008
14,108,208.381,281.892,2.16441,-7.24318,7.559651259185174
15,108,106.623,281.221,-0.0903339,-3.54518,3.5463307017097563
16,108,91.372,281.623,1.22941,-2.91317,3.161962744404178
17,108,27.5553,280.802,-1.61508,-6.22388,6.430020657882834
18,108,,279.443,-3.13791,-6.95554,7.6305973461911885
19,108,0.0,278.887,2.53781,-7.18494,7.619963411965966
20,108,10.207,278.318,2.66946,-3.10982,4.098413976649992
21,108,16.7129,278.053,-2.99837,-2.51472,3.9133156447314597
22,108,25.4561,277.405,-3.55995,-2.47359,4.334961532770504
23,108,26.9961,276.899,-3.45602,-4.7526,5.876332274505927
24,108,23.0596,276.68,-7.91361,-4.3113,9.011799538499512
1,109,24.6738,275.76,0.389268,-2.275,2.3080629488434665
2,109,25.748,275.105,-0.794364,-2.57772,2.697342129374025
3,109,25.1826,273.99,-2.77467,-3.17895,4.219539869630337
4,109,24.8281,273.136,4.4724,-2.95652,5.361284572786638
5,109,21.2148,272.683,-1.52954,-5.53095,5.738545156579322
6,109,17.8428,272.169,-1.68156,-4.74607,5.035158833492742
7,109,0.0,272.18,-0.104646,-6.99714,6.99792247491468
8,109,19.3945,273.055,0.469525,-8.22989,8.243272598775622
9,109,148.951,274.662,-0.699118,-3.49742,3.5666108049973717
10,109,313.924,277.124,-1.16917,-7.2906,7.383752897334797
11,109,434.107,278.585,2.38032,-9.43867,9.734187930757244
12,109,499.019,280.189,3.00101,-8.91914,9.410479231139082
13,109,505.689,281.313,-0.724068,-9.58014,9.607463603273446
14,109,454.053,281.424,1.02085,-10.3223,10.37265694084693
15,109,350.232,281.799,1.31543,-9.04128,9.136470879026541
16,109,208.372,281.424,2.23185,-7.67098,7.9890605569678845
17,109,61.8444,279.962,1.36246,-8.15454,8.26757642016087
18,109,0.0,278.38,3.86942,-6.9863,7.986288175767263
19,109,0.0,277.183,3.35617,-6.7157,7.507629689782255
20,109,6.2334,276.873,-1.7485,-7.84713,8.039570976544706
21,109,4.66602,275.328,1.54069,-6.5987,6.776176456239906
22,109,10.9893,274.208,3.07531,-4.00581,5.050153002850508
23,109,14.7217,274.006,1.85014,-4.51432,4.87873990718915
24,109,22.8389,273.559,-0.19681,-4.67458,4.678721230475267
1,110,23.1699,274.748,0.655869,-3.4791,3.540381470288336
2,110,25.2334,274.491,1.14509,-4.75399,4.889954194897944
3,110,22.7021,273.635,6.41674,-1.98705,6.717359595116224
4,110,19.8213,273.392,4.07884,-5.00046,6.453025333686518
5,110,13.001,273.142,2.698,-4.59345,5.327193154232349
6,110,10.3467,272.873,0.378985,-2.73093,2.7571014299668044
7,110,0.0,272.631,4.87973,-3.06062,5.760135385327328
8,110,11.8867,272.507,1.44413,-3.41446,3.7072966631360917
9,110,116.17,273.632,3.10557,-2.80406,4.184174650812272
10,110,254.393,275.246,3.45876,-1.14167,3.6423112341616277
11,110,367.107,276.371,3.50142,-4.86347,5.992769181046438
12,110,434.394,278.24,2.42972,-5.19794,5.737780016870636
13,110,449.955,280.126,5.06792,-3.99567,6.453618510208052
14,110,411.412,280.608,7.17612,-4.55471,8.499534189501212
15,110,321.873,280.866,5.54101,-3.84694,6.745497697257037
16,110,195.122,280.732,5.37004,-3.36776,6.33870152469731
17,110,59.2701,279.117,5.60806,-3.42261,6.569976877866467
18,110,0.0,277.507,3.77469,-2.53171,4.545089671304627
19,110,0.0,276.377,0.162811,-2.82166,2.8263532293966724
20,110,7.03809,275.783,4.27151,-2.48971,4.944133247011047
21,110,9.22266,274.794,1.53532,-2.78522,3.1803550038950053
22,110,5.61621,273.162,0.192495,1.75591,1.7664298041883806
23,110,14.5303,272.979,0.531288,0.503258,0.7318029471845545
24,110,23.0439,272.219,-0.760775,0.419172,0.8686102498871401
1,111,25.8018,274.214,-0.809951,-1.68027,1.8652956589508805
2,111,25.626,274.08,-0.833426,-1.39705,1.626759847050572
3,111,26.7266,273.71,3.83764,-2.43969,4.547479308990861
4,111,24.6318,273.449,1.64525,-3.01999,3.4390677752263037
5,111,18.1641,273.476,3.64722,-2.63447,4.4991828046101885
6,111,16.667,273.63,-0.22453,-2.20407,2.215476988325539
7,111,0.0,273.589,-0.0812082,-3.0616,3.0626768245682143
8,111,12.3125,273.565,0.288861,-2.58633,2.6024111024626757
9,111,132.826,274.358,5.83994,-1.2772,5.977971147772462
10,111,282.237,275.963,4.24098,-2.09675,4.730990585797017
11,111,397.575,278.004,5.34028,-6.07343,8.087344585418629
12,111,466.019,279.836,2.41995,-6.77314,7.192467133195674
13,111,480.064,281.823,4.51714,-6.6485,8.03785456633796
14,111,437.271,282.365,5.00034,-7.90187,9.351093498222546
15,111,342.514,282.987,4.08789,-6.69997,7.848594947696053
16,111,207.325,282.616,-1.77547,-5.25252,5.544480144368811
17,111,62.3561,280.159,3.50406,-5.15503,6.233199081089902
18,111,0.0,278.15,3.38162,-3.13376,4.610401887254516
19,111,0.0,277.366,1.87863,-1.60682,2.4720682007784496
20,111,4.50684,276.619,-0.90036,-1.87057,2.0759769397804013
21,111,5.16016,275.476,-1.40364,-1.71491,2.2161050421178143
22,111,12.1133,274.286,0.0240383,0.0830536,0.08646236371884591
23,111,22.4912,273.298,-1.10006,0.445641,1.1868984389917279
24,111,18.8516,272.488,1.5571,-1.58815,2.22413597437297
1,112,25.2412,277.527,2.0172,-3.84824,4.344887448208526
2,112,25.1436,276.661,5.0738,-4.57918,6.834642339757071
3,112,26.667,275.75,7.10522,-5.15893,8.780587109829273
4,112,24.5488,275.0,-0.183854,-0.307592,0.35835057106135604
5,112,18.7969,274.887,1.88648,-5.03144,5.373471435115293
6,112,16.7119,274.944,1.83113,-3.21286,3.698040894379077
7,112,0.0,274.832,3.06821,-1.35652,3.354707008741598
8,112,16.0,274.342,4.1082,-2.47842,4.79790297279968
9,112,137.162,275.25,2.63291,-2.50279,3.6326536928532014
10,112,277.471,276.625,5.46462,-4.08162,6.8206813126549175
11,112,388.747,277.786,7.38228,-5.7121,9.334138653801967
12,112,453.722,279.614,5.11331,-5.2375,7.3196547327111
13,112,465.892,281.672,2.93902,-5.711,6.4228778254299685
14,112,423.803,282.534,2.72105,-6.50832,7.054242859790128
15,112,328.857,283.341,5.17676,-5.82839,7.795445727455229
16,112,197.341,283.513,4.11076,-5.28035,6.691819177181942
17,112,58.3092,282.368,1.67886,-4.9353,5.213037213525336
18,112,0.0,281.162,-5.01779,-4.80026,6.944113518059738
19,112,0.0,279.923,-0.907501,-1.42713,1.6912297602339548
20,112,4.68848,279.059,2.5762,-4.04537,4.796021776107778
21,112,6.56641,278.049,-0.152668,1.26068,1.2698903813416338
22,112,16.0293,277.093,-0.0882664,-1.25972,1.2628085507189757
23,112,23.7812,276.591,0.268105,-0.338539,0.4318436586844827
24,112,20.4941,275.768,0.528776,-0.965593,1.100896861574689
1,113,25.4844,277.839,4.10606,-2.17295,4.645582894115657
2,113,25.3984,277.02,4.66755,-2.54744,5.317468716983674
3,113,26.7441,276.283,7.16576,-2.72778,7.66739200158698
4,113,25.6572,275.527,6.45579,-2.27048,6.843413180168213
5,113,20.6035,275.514,2.87378,-3.68672,4.674453534564227
6,113,16.9443,275.007,3.8077,-2.23191,4.413615472387689
7,113,0.0,274.875,5.06528,0.2885,5.073489305044409
8,113,15.7539,274.521,5.4041,0.082613,5.404731419577572
9,113,132.927,274.777,0.854593,-0.572613,1.0286957001066934
10,113,271.362,276.319,2.71657,-3.37556,4.332915632515824
11,113,381.278,277.306,8.14009,-5.29365,9.709984321851401
12,113,446.003,279.069,4.18265,-4.90839,6.4487869723382865
13,113,458.439,281.319,3.90093,-4.73688,6.136390388436837
14,113,417.803,282.257,4.13804,-6.40773,7.627737462347534
15,113,321.904,283.076,-1.12549,-5.43532,5.5506244011372265
16,113,194.083,283.326,0.949627,-5.69637,5.774982477551685
17,113,57.5123,282.583,-1.34555,-6.90356,7.033466106842344
18,113,0.0,281.45,-4.53634,-4.5112,6.397601584625288
19,113,0.0,280.444,-3.05203,-1.55066,3.4233658227685804
20,113,5.45898,279.521,-1.40573,-2.68404,3.0298758315317147
21,113,4.84375,278.527,-1.16976,-1.35261,1.7882651564295493
22,113,17.1133,277.471,-0.943735,0.739304,1.1988353325794998
23,113,23.9121,276.777,0.566933,-0.415688,0.7030003839493972
24,113,20.5693,276.02,1.03757,0.25511,1.068472094628587
1,114,23.7529,277.41,7.09825,-4.40586,8.354445248016173
2,114,23.7959,277.084,7.06306,-5.31063,8.836832439313309
3,114,25.4209,276.723,5.51732,-6.30297,8.376649139321762
4,114,27.249,276.079,6.38841,-4.1279,7.606006885225651
5,114,25.8828,275.505,2.94019,-5.21259,5.984631295593739
6,114,24.1182,275.126,7.14559,-2.57615,7.595788653629063
7,114,0.0,274.977,4.65317,-3.47859,5.809697017659355
8,114,26.7891,275.529,5.59257,-3.81436,6.7695037790446655
9,114,164.857,277.527,-2.14443,-9.5482,9.786046355137502
10,114,307.253,279.085,4.60134,-9.48249,10.539921555481332
11,114,412.107,280.505,-1.398,-4.81757,5.016311862803189
12,114,347.081,281.723,6.19046,-3.30927,7.019477398246966
13,114,233.251,282.087,-0.365669,-6.97614,6.985717079667699
14,114,86.5056,280.212,-2.45766,-3.27883,4.097660167034353
15,114,131.842,282.173,0.258787,-4.14723,4.155296305231313
16,114,143.645,282.405,3.59367,-4.52694,5.779935106253356
17,114,18.2741,279.254,-4.27866,-8.14038,9.196342639332226
18,114,,278.848,-6.10715,-1.85446,6.382499746502149
19,114,0.0,278.905,,-0.973028,0.973028
20,114,17.3477,278.741,-2.89938,-2.95357,4.138838016798918
21,114,26.6758,278.543,-2.33333,-3.63093,4.316026129879197
22,114,27.9004,278.222,-7.62782,-4.48531,8.848821602253036
23,114,28.1943,278.19,-8.84762,-4.60612,9.974804314812395
24,114,25.3457,277.978,,-4.20485,4.20485
1,115,25.4785,275.531,1.42735,-2.56895,2.938848775456131
2,115,25.457,274.802,8.42243,-2.38387,8.753294424489559
3,115,26.623,274.31,10.7097,-2.21606,10.936571492638814
4,115,25.3887,273.623,9.5847,-2.5322,9.913551882650335
5,115,19.0068,273.929,0.644292,-2.68623,2.762416296318135
6,115,16.2822,274.603,1.41512,-1.81247,2.299480836036691
7,115,0.0,274.159,3.48324,-1.33211,3.7292731127794863
8,115,13.6875,273.908,4.68046,-2.20938,5.175718867558399
9,115,138.763,274.595,3.81162,-1.40123,4.061021120026341
10,115,285.706,276.319,-0.047101,-3.7032,3.7034995266910724
