hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
15,104,0.370325458070266,0.20256567566155664,0.15129763
16,104,0.25375559046606294,0.22003876295086525,0.28492546
17,104,0.13077246521291103,0.31570208663967786,0.29486472
18,104,0.0381978014117464,0.23885854066859108,0.25842076
19,104,0.0,0.19927299212632885,0.1286582
20,104,0.036397913682344775,0.17580877771644526,0.11374931
21,104,0.03706825183679855,0.14650838182332623,0.07730536
22,104,0.03618107225491115,0.1413846341315513,0.04803976
23,104,0.03530797099150497,0.18009690431941178,0.04472667
24,104,0.032708398002870946,0.21147238727685647,0.04583103
1,105,0.027105392112520218,0.22085946498023243,0.04638321
2,105,0.027435390474979997,0.24920021880682056,0.04638321
3,105,0.028352901062143453,0.0,0.04638321
4,105,0.02960913546114918,0.0,0.04638321
5,105,0.03026744194513768,0.18985478554324833,0.04583103
6,105,0.030382872159223112,0.15865018520740734,0.04417449
7,105,0.0,0.0675232485910691,0.04251795
8,105,0.0087650158538746,0.01817885073626779,0.05190502
9,105,0.13021371000424958,0.0,0.2661513
10,105,0.304608158794003,0.0,0.2954169
11,105,0.445376799199715,0.0,0.30922142
12,105,0.5355841252456288,0.0,0.31087797
13,105,0.5408928259876582,0.0,0.16620652
14,105,0.49187735389810283,0.13842959137060648,0.13473219
15,105,0.3748103660604389,0.0838726134992957,0.15129763
16,105,0.2578133691686871,0.1514829423774833,0.28492546
17,105,0.13429361070939477,0.32401960815131897,0.29486472
18,105,0.03843256697306044,0.2465768950586542,0.25842076
19,105,0.0,0.2252961262651113,0.1286582
20,105,0.03588096286622903,0.26043362716401025,0.11374931
21,105,0.0363794197582021,0.1806980861988004,0.07730536
22,105,0.03524480943233364,0.14062509482562885,0.04803976
23,105,0.034341543688933954,0.17995476861509474,0.04472667
24,105,0.03152478366029869,0.12277962785325981,0.04583103
1,106,0.023846420225724137,0.27691078355271637,0.04638321
2,106,0.023398718761769768,0.4031157265097358,0.04638321
3,106,0.021951561481553774,0.0,0.04638321
4,106,0.02363887083505059,0.2439163747984455,0.04638321
5,106,0.025730452780141074,0.3332341046668251,0.04583103
6,106,0.027390360605112154,0.17467215603082634,0.04417449
7,106,0.0,0.0023058703498297834,0.04251795
8,106,0.009590477581306297,0.0,0.05190502
9,106,0.13171308534224457,0.018731047793732088,0.2661513
10,106,0.3044568538815087,0.0,0.2954169
11,106,0.4441360085509417,0.11049289701135069,0.30922142
12,106,0.5325898912396098,0.0,0.31087797
13,106,0.5388379681224191,0.0,0.16620652
14,106,0.49649201199223214,0.2628361756721657,0.13473219
15,106,0.37828948914418975,0.21868222422345154,0.15129763
16,106,0.2545079015086297,0.23727316803802623,0.28492546
17,106,0.130634919799892,0.39083535264071423,0.29486472
18,106,0.037687314487470244,0.29259927171692646,0.25842076
19,106,0.0,0.274640720824403,0.1286582
20,106,0.03212455569389045,0.2665289642790436,0.11374931
21,106,0.0328448355006186,0.26706135150704613,0.07730536
22,106,0.032394392944017594,0.2258523649092586,0.04803976
23,106,0.031096790849182303,0.17669929220660532,0.04472667
24,106,0.02902989824917751,0.08204168668853751,0.04583103
1,107,0.026718521930107535,0.4200726887326475,0.04638321
2,107,0.01744319381152866,0.479489129956144,0.04638321
3,107,0.027817351278028157,0.24496344609299986,0.04638321
4,107,0.02650012300386722,0.18998150456554008,0.04638321
5,107,0.028349169179324382,0.68993067933498,0.04583103
6,107,0.02752870998763442,0.4224211570987343,0.04417449
7,107,0.0,0.17719599236534764,0.04251795
8,107,0.036639530006210834,0.29515226130255157,0.05190502
9,107,0.2181302396048356,0.5054177626727168,0.2661513
10,107,0.3998424329330021,0.39158429979228004,0.2954169
11,107,0.5199930259583394,0.35808238176798607,0.30922142
12,107,0.5204644095711543,0.1795706695544428,0.31087797
13,107,0.4319715207790456,0.1571412992851834,0.16620652
14,107,0.4175597719815298,0.14789788557707773,0.13473219
15,107,0.3502550518724815,0.0558148431804808,0.15129763
16,107,0.22061291885293394,0.1294331206744905,0.28492546
17,107,0.0969567392238914,0.26558287472535974,0.29486472
18,107,0.020792224220142156,0.11051373116137025,0.25842076
19,107,,0.2139913359462287,0.1286582
20,107,0.024448150447217556,0.28479535654514104,0.11374931
21,107,0.023987770053156422,0.298866513216074,0.07730536
22,107,0.025598030876654982,0.32180539035815275,0.04803976
23,107,0.024626222868578632,0.45027253256062283,0.04472667
24,107,0.022608876241353864,0.46731776947729115,0.04583103
1,108,0.023045694202101806,0.514055466495369,0.04638321
2,108,0.024720923982546668,0.8939004151915684,0.04638321
3,108,0.027538534683328515,0.7983876125944462,0.04638321
4,108,0.031063801951761987,0.21906637459713058,0.04638321
5,108,0.02639354116184715,0.42438918872827674,0.04583103
6,108,0.03210722808558778,0.46958831932095924,0.04417449
7,108,0.0,0.0,0.04251795
8,108,0.041152753989020456,0.5661790658576163,0.05190502
9,108,0.22570488597804056,0.0,0.2661513
10,108,0.414406623574223,0.032230316324331064,0.2954169
11,108,0.5482435385171234,0.16125843869379022,0.30922142
12,108,0.57488545597732,0.48245448720638745,0.31087797
13,108,0.49059826980469484,0.2895462966474399,0.16620652
14,108,0.476076519548768,0.0,0.13473219
15,108,0.3812337184229271,0.1530049845380318,0.15129763
16,108,0.23061035635061392,0.0,0.28492546
17,108,0.09739107191971448,0.20306024324651942,0.29486472
18,108,0.017677113195241356,0.0,0.25842076
19,108,,0.14355012188643518,0.1286582
20,108,0.024617201725699665,0.26310241568061243,0.11374931
21,108,0.025026959500326754,0.2740259667509983,0.07730536
22,108,0.025148039444738098,0.33908062695931834,0.04803976
23,108,0.024905968574834462,0.0,0.04472667
24,108,0.02468444117477003,0.03238959359008506,0.04583103
1,109,0.015014573239810224,0.20690377358634965,0.04638321
2,109,0.02085744271553506,0.36524674180735867,0.04638321
3,109,0.013820132780144384,0.31878760180797117,0.04638321
4,109,0.024929878349987868,0.27215951559743123,0.04638321
5,109,0.02887731448052832,0.2800226978547794,0.04583103
6,109,0.025843701247125313,0.0,0.04417449
7,109,0.0,0.0,0.04251795
8,109,0.03493200745569738,0.05779747890739601,0.05190502
9,109,0.22824252187896754,0.04272079561717776,0.2661513
10,109,0.41315824458616607,0.030539944446157975,0.2954169
11,109,0.5273958361122059,0.02302850663662592,0.30922142
12,109,0.49734703558187787,0.0,0.31087797
13,109,0.41968043317420434,0.0,0.16620652
14,109,0.39854800695410825,0.22762314753619228,0.13473219
15,109,0.32811627027413554,0.009836160474880258,0.15129763
16,109,0.21042912128271632,0.07423069452155735,0.28492546
17,109,0.09910762249544286,0.09714103398736185,0.29486472
18,109,0.02518020742029926,0.20695335172728993,0.25842076
19,109,0.0,0.3533672394610361,0.1286582
20,109,0.02300645885975688,0.12270910770802478,0.11374931
21,109,0.023596452783725703,0.19999625746238792,0.07730536
22,109,0.024324045722695104,0.11833519007705605,0.04803976
23,109,0.02380479052722409,0.1379891841630736,0.04472667
24,109,0.02387438388391831,0.04359006307116527,0.04583103
1,110,0.02529165865720233,0.23937774164042086,0.04638321
2,110,0.021852794353388525,0.46960262422810317,0.04638321
3,110,0.021719705011046038,0.2833680512686507,0.04638321
4,110,0.0212867648838259,0.17784126948883283,0.04638321
5,110,0.022639359784552206,0.2530799639198615,0.04583103
6,110,0.026156727409197483,0.14644018408680567,0.04417449
7,110,0.0,0.46175380894063134,0.04251795
8,110,0.022344335881402555,0.2972014771868175,0.05190502
9,110,0.17537896849441956,0.0,0.2661513
10,110,0.356221139573152,0.0,0.2954169
11,110,0.4824439341994561,0.1584108769140844,0.30922142
12,110,0.5047134288323106,0.14487877796004225,0.31087797
13,110,0.45768038759495283,0.2757761766569589,0.16620652
14,110,0.4427624753100596,0.3036699672826749,0.13473219
15,110,0.35159009207248326,0.20544704257625512,0.15129763
16,110,0.2505005699768272,0.28573478078644027,0.28492546
17,110,0.1089665611471207,0.3665254711972416,0.29486472
18,110,0.025946388215548823,0.24865272113281495,0.25842076
19,110,0.0,0.1664106017737213,0.1286582
20,110,0.022410060341897634,0.20841526793543716,0.11374931
21,110,0.022786419248392756,0.23949246283432687,0.07730536
22,110,0.023406091292932512,0.19546124408175727,0.04803976
23,110,0.02245240766344523,0.3200888729508683,0.04472667
24,110,0.02140559618679981,0.3275637704762914,0.04583103
1,111,0.010828416385799488,0.18462944971208065,0.04638321
2,111,0.017878180458926005,0.29041529314149983,0.04638321
3,111,0.02584528156382769,0.6005549186634268,0.04638321
4,111,0.024291790452121605,0.3203887150781115,0.04638321
5,111,0.01634353710968624,0.32150401402423684,0.04583103
6,111,0.026133533848980105,0.5180203713518378,0.04417449
7,111,0.0,0.21927750451409878,0.04251795
8,111,0.02870684532066365,0.3074521505016163,0.05190502
9,111,0.19752940418008202,0.074444301000391,0.2661513
10,111,0.38075721565432685,0.11603317068012879,0.2954169
11,111,0.5108112375939395,0.09979282860879024,0.30922142
12,111,0.5131058789911783,0.3056580802109693,0.31087797
13,111,0.4392495367702722,0.054716113834530115,0.16620652
14,111,0.4088701577520655,0.04798725411440797,0.13473219
15,111,0.3468646487376782,0.0,0.15129763
16,111,0.22285766893966868,0.08386360305708035,0.28492546
17,111,0.10436789949868562,0.3243556918711537,0.29486472
18,111,0.022867857688897753,0.22966746871411112,0.25842076
19,111,0.0,0.22798209749005902,0.1286582
20,111,0.02369650991287289,0.1759041371108968,0.11374931
21,111,0.024402149444445558,0.2756791774715462,0.07730536
22,111,0.025531838111792025,0.13414071969358904,0.04803976
23,111,0.02421322874574189,0.02637661421474302,0.04472667
24,111,0.023045467366472838,0.007235315318705297,0.04583103
1,112,0.015185039430028325,0.28072551039969423,0.04638321
2,112,0.021872494294145464,0.5457452871501678,0.04638321
3,112,0.023903868027216238,0.28141182508291995,0.04638321
4,112,0.026910142636556958,0.13953391314759162,0.04638321
5,112,0.029539782426275377,0.843215687401806,0.04583103
6,112,0.028415165598374648,0.10453126879465603,0.04417449
7,112,0.0,0.18064766634353213,0.04251795
8,112,0.029547780332507375,0.16136797682489995,0.05190502
9,112,0.19487777539573362,0.17710792988106738,0.2661513
10,112,0.37472391058331883,0.07223603835062034,0.2954169
11,112,0.5045410288322826,0.1753323702531082,0.30922142
12,112,0.5048745106569835,0.4912028975948958,0.31087797
13,112,0.42650161824486094,0.18818885056483628,0.16620652
14,112,0.40262744143019746,0.26225184230241466,0.13473219
15,112,0.3422867908511267,0.1822368424050355,0.15129763
16,112,0.2247819438049234,0.17590203068048807,0.28492546
17,112,0.10396066030098333,0.0798832428939571,0.29486472
18,112,0.02116377014080984,0.09462106337393929,0.25842076
19,112,,0.061203156213715866,0.1286582
20,112,0.022835116773431908,0.23034827594529314,0.11374931
21,112,0.024333044645832597,0.4089430158229742,0.07730536
22,112,0.024747917691980474,0.3286777631907915,0.04803976
23,112,0.02335240540149862,0.10703551287228134,0.04472667
24,112,0.02260889665948308,0.17906472195767836,0.04583103
1,113,0.013654860700063822,0.19255814114160114,0.04638321
2,113,0.02214114709563406,0.43089381822651524,0.04638321
3,113,0.02490961872858471,0.42582023291444715,0.04638321
4,113,0.0264971000258865,0.13605375028155473,0.04638321
5,113,0.02964834055209973,0.7486454015456195,0.04583103
6,113,0.027932613725271192,0.10455884832146638,0.04417449
7,113,0.0,0.2229717556546505,0.04251795
8,113,0.028813514703799788,0.003324753056816623,0.05190502
9,113,0.1903450474225834,0.13220035464023738,0.2661513
10,113,0.36900939973222513,0.1955841007456229,0.2954169
11,113,0.49922537791677923,0.08084551229924837,0.30922142
12,113,0.5022215300250409,0.10879625400618707,0.31087797
13,113,0.4336686268504346,0.09292829887264588,0.16620652
14,113,0.4119326474377108,0.13878607393015416,0.13473219
15,113,0.3479685218069784,0.12473998546750112,0.15129763
16,113,0.2268098072491617,0.0,0.28492546
17,113,0.10174841902379424,0.0938517483595414,0.29486472
18,113,0.02044618589235567,0.28700791324524927,0.25842076
19,113,,0.13469102210599382,0.1286582
20,113,0.0229998787189477,0.17667109413677035,0.11374931
21,113,0.02427485876670831,0.43349321917695643,0.07730536
22,113,0.025473990027715762,0.2954660676341113,0.04803976
23,113,0.023378472318791973,0.1515676259796983,0.04472667
24,113,0.022712246854031386,0.09672148826884568,0.04583103
1,114,0.01390653785543525,0.5193324868507198,0.04638321
2,114,0.013872328861799628,0.5209730109391634,0.04638321
3,114,0.023488228809354667,0.24549071886868776,0.04638321
4,114,0.024461011372830892,0.00938086956521741,0.04638321
5,114,0.030509124233305988,0.6703783685734728,0.04583103
6,114,0.02954000891041136,0.6108994855004299,0.04417449
7,114,0.0,0.38206376361209665,0.04251795
8,114,0.04411174815516345,0.733674158047407,0.05190502
9,114,0.2368800343835058,0.6609016427650403,0.2661513
10,114,0.43336850433816837,0.33285196137380246,0.2954169
11,114,0.5739455607345066,0.5113464185224912,0.30922142
12,114,0.6061151851708395,0.30255964993729095,0.31087797
13,114,0.5534479699323799,0.2531030801218477,0.16620652
14,114,0.5252909250390317,0.0,0.13473219
15,114,0.40884818667042067,0.0,0.15129763
16,114,0.25113009617710125,0.11822624737522468,0.28492546
17,114,0.1134542822172359,0.06829247327786918,0.29486472
18,114,0.01761420525752188,0.0,0.25842076
19,114,,0.0,0.1286582
20,114,0.024232040622590385,0.2931345765985448,0.11374931
21,114,0.02416435607294711,0.17441333355773783,0.07730536
22,114,0.02375819854952374,0.22853132987803804,0.04803976
23,114,0.023424161048351565,0.06669217391304348,0.04472667
24,114,0.023715076282841255,0.0,0.04583103
1,115,0.017495720408636915,0.4457580500214427,0.04638321
2,115,0.018147509683519535,0.3943225746433838,0.04638321
3,115,0.02291685633680726,0.5321984435368668,0.04638321
4,115,0.028301146173418872,0.46617438756696633,0.04638321
5,115,0.028579555023070434,0.486236444656036,0.04583103
6,115,0.02830968267745488,0.10758501288061023,0.04417449
7,115,0.0,0.1503055435950758,0.04251795
8,115,0.030950557402932104,0.19846512074606545,0.05190502
9,115,0.2021751563175578,0.347699532797257,0.2661513
10,115,0.3857168691117161,0.38441782038314026,0.2954169
11,115,0.5168554914848328,0.4773222586707507,0.30922142
12,115,0.5153870866755127,0.18833361672970006,0.31087797
13,115,0.43435499222603446,0.2775527028651034,0.16620652
14,115,0.4094618326551366,0.14924347980147437,0.13473219
15,115,0.34764521167890006,0.0,0.15129763
16,115,0.22675632341586915,0.0,0.28492546
17,115,0.10385214419415742,0.29249528072482617,0.29486472
18,115,0.021634920572933473,0.2924863451333545,0.25842076
19,115,0.0,0.04873677055416483,0.1286582
20,115,0.02293198852775805,0.41717795468870944,0.11374931
21,115,0.024394432520142752,0.36197786518479147,0.07730536
22,115,0.02513860720635668,0.3979437993149033,0.04803976
23,115,0.023539909859835062,0.08792205702024057,0.04472667
24,115,0.02273659993726799,0.1671831332519688,0.04583103
1,116,0.016127710694240432,0.08692693782799711,0.04638321
2,116,0.023017252953303206,0.19251307392014438,0.04638321
3,116,0.021492835389554828,0.22764792578294282,0.04638321
4,116,0.0235300298315526,0.0,0.04638321
5,116,0.028527683336108254,0.2155285422698396,0.04583103
6,116,0.02986087911697464,0.27253949762384516,0.04417449
7,116,0.0,0.09284692989423712,0.04251795
8,116,0.026209085032819504,0.36356166890881186,0.05190502
9,116,0.18870291517650276,0.18251928042958787,0.2661513
10,116,0.3711739242099354,0.03544800796129231,0.2954169
11,116,0.49872850909853517,0.09409635192131946,0.30922142
12,116,0.5004795678292806,0.3002918379864485,0.31087797
13,116,0.4435609196762945,0.19941925121517,0.16620652
14,116,0.41559618230962764,0.18081536453851701,0.13473219
15,116,0.3309227620148792,0.3379728671189335,0.15129763
16,116,0.22207227722739406,0.19901078426138064,0.28492546
17,116,0.10888516557536458,0.32046010126901114,0.29486472
18,116,0.025140746383873914,0.35171183162682434,0.25842076
19,116,0.0,0.11264221008941379,0.1286582
20,116,0.0235123898222173,0.2374354452075987,0.11374931
21,116,0.02453239436063999,0.4023616829595128,0.07730536
22,116,0.025116669523163816,0.39043846562919743,0.04803976
23,116,0.02380020759118965,0.21651456202568345,0.04472667
24,116,0.022888973483176294,0.1471573979002755,0.04583103
1,117,0.021155282030435825,0.6813024647009149,0.04638321
2,117,0.021556164088132906,0.6036378421384374,0.04638321
3,117,0.027081549946333362,0.361753544800378,0.04638321
4,117,0.028927944725830226,0.7311919131142276,0.04638321
5,117,0.02445589396919573,0.650915583727477,0.04583103
6,117,0.03193940207172725,0.5316709249568482,0.04417449
7,117,0.0,0.7017757428025315,0.04251795
8,117,0.042883713421857976,0.8267193985520239,0.05190502
9,117,0.22793916353343535,0.5545518936653374,0.2661513
10,117,0.4169456799534328,0.5711319466700759,0.2954169
11,117,0.5463744844149387,0.45546367402013965,0.30922142
12,117,0.58807627661416,0.31784343554053807,0.31087797
13,117,0.5508974618936527,0.15217391304347827,0.16620652
14,117,0.5114762315390664,0.1348206552180689,0.13473219
15,117,0.41432515849420926,0.07874046513969608,0.15129763
16,117,0.27214094015863166,0.023165473226722934,0.28492546
17,117,0.12751244918178892,0.2289091776984657,0.29486472
18,117,0.018396642173810273,0.04905682403997297,0.25842076
19,117,,0.0,0.1286582
20,117,0.02391143148101687,0.0467504347826087,0.11374931
21,117,0.024074118431991583,0.0198008695652174,0.07730536
22,117,0.025104518735407207,0.0,0.04803976
23,117,0.02540710595681155,0.4158786720006689,0.04472667
24,117,0.023942956002757428,0.4658404226489867,0.04583103
1,118,0.019409337390307434,0.48985347533022333,0.04638321
2,118,0.0250184751803329,0.7513688306459293,0.04638321
3,118,0.026571917912244558,0.7334192686708395,0.04638321
4,118,0.028243165507206135,0.7016613904131697,0.04638321
5,118,0.030232526462487943,0.7744759902245598,0.04583103
6,118,0.02723442741872321,0.766466849493545,0.04417449
7,118,0.0,0.5874736860571387,0.04251795
8,118,0.03618603450128644,0.6163889997637461,0.05190502
9,118,0.21781209747997013,0.6994608562200576,0.2661513
10,118,0.41029405578558137,0.33206218151485734,0.2954169
11,118,0.5464195342347241,0.22574524747685687,0.30922142
12,118,0.5611665968127636,0.3855325795338869,0.31087797
13,118,0.49370825093148424,0.37573635323126137,0.16620652
14,118,0.4751443923433518,0.22335394472571735,0.13473219
15,118,0.3876961133436487,0.13912042548091602,0.15129763
16,118,0.24427773650744627,0.3134013439275037,0.28492546
17,118,0.10791200202924181,0.3047164503178575,0.29486472
18,118,0.019767493973586202,0.38933634222210506,0.25842076
19,118,,0.2987701300766624,0.1286582
20,118,0.02420887357606177,0.47002595971826194,0.11374931
21,118,0.025894503133005942,0.5259798991408356,0.07730536
22,118,0.025670818433293316,0.4476523141952281,0.04803976
23,118,0.022437681995087437,0.31799553827292576,0.04472667
24,118,0.022340382798502888,0.2689582608695652,0.04583103
1,119,,0.0,0.04638321
2,119,,0.0,0.04638321
3,119,,0.0,0.04638321
4,119,,0.0,0.04638321
5,119,,0.0,0.04583103
6,119,,0.0,0.04417449
7,119,,0.0,0.04251795
8,119,,0.0,0.05190502
9,119,,0.0,0.2661513
10,119,,0.0,0.2954169
11,119,,0.0,0.30922142
12,119,,0.0,0.31087797
13,119,,0.0,0.16620652
14,119,,0.0,0.13473219
15,119,,0.0,0.15129763
16,119,,0.0,0.28492546
17,119,,0.0,0.29486472
18,119,,0.0,0.25842076
19,119,,0.0,0.1286582
20,119,,0.0,0.11374931
21,119,,0.0,0.07730536
22,119,,0.0,0.04803976
23,119,,0.0,0.04472667
24,119,,0.0,0.04583103
1,120,0.023902320627672276,0.10076730160548614,0.04638321
2,120,0.020854527510370664,0.8485774870678567,0.04638321
3,120,0.02170899738928082,0.1203949547425131,0.04638321
4,120,0.030441317772191046,0.8264079771039137,0.04638321
5,120,0.028642544621677708,0.5546045235937297,0.04583103
6,120,0.025748213102329623,0.716219479911165,0.04417449
7,120,0.0,0.5901436493545134,0.04251795
8,120,0.030790890765072965,0.049651444759951965,0.05190502
9,120,0.19168621013516737,0.10848641569980232,0.2661513
10,120,0.365389217114219,0.16851999896545175,0.2954169
11,120,0.4828404869921672,0.09665034590798802,0.30922142
12,120,0.49067766681039127,0.4160486073826844,0.31087797
13,120,0.41737215099469815,0.0,0.16620652
14,120,0.3886178002270922,0.0,0.13473219
15,120,0.32419640100423247,0.0,0.15129763
16,120,0.19496290507016645,0.0,0.28492546
17,120,0.08998541973005873,0.14722449371549634,0.29486472
18,120,0.02073012313511606,0.10961621536823592,0.25842076
19,120,,0.0,0.1286582
20,120,0.024180374316199096,0.18713876989151054,0.11374931
21,120,0.02569925637841582,0.26326195453990386,0.07730536
22,120,0.025896772835130047,0.13202158975215847,0.04803976
23,120,0.02465572844443936,0.05147759303730551,0.04472667
24,120,0.025351571477928724,0.06073690299588591,0.04583103
1,121,0.017036644735901968,0.5864267333129428,0.04638321
2,121,0.024362938529743628,0.5056859887389461,0.04638321
3,121,0.024664056905305695,0.4028646640149161,0.04638321
4,121,0.02700379296286961,0.5148275638806511,0.04638321
5,121,0.02682046924669441,0.5245307216791479,0.04583103
6,121,0.025957154019434155,0.08820946633380986,0.04417449
7,121,0.0,0.20041462391220347,0.04251795
8,121,0.031583661733715254,0.3396962802177668,0.05190502
9,121,0.2098073488121794,0.11446312671515689,0.2661513
10,121,0.3957921956328209,0.11390017031587074,0.2954169
11,121,0.5216984090267289,0.18597079371387948,0.30922142
12,121,0.519320489912867,0.36149236784085653,0.31087797
13,121,0.45727333996978814,0.2371399254754811,0.16620652
14,121,0.4313958883259436,0.38350192338042743,0.13473219
15,121,0.3432867841630637,0.34438178482965276,0.15129763
16,121,0.22776132182257977,0.26115162263294855,0.28492546
17,121,0.1102715450073977,0.3320092659375238,0.29486472
18,121,0.02463155602737134,0.37147503700098544,0.25842076
19,121,0.0,0.358764417264234,0.1286582
20,121,0.023339637078242624,0.247511676469407,0.11374931
21,121,0.025096759228303216,0.2758268317411744,0.07730536
22,121,0.025068671817846947,0.23196360055340023,0.04803976
23,121,0.023040267019195607,0.1826438963537848,0.04472667
24,121,0.022087734823709827,0.09002781139300314,0.04583103
1,122,0.03276177724026277,0.4930347981727197,0.04638321
2,122,0.0350295247635804,0.6961073793698217,0.04638321
3,122,0.04381125315286112,0.5875986532501855,0.04638321
4,122,0.04338118052812907,0.49346349008932977,0.04638321
5,122,0.044458260797503854,0.38927938277990864,0.04583103
6,122,0.042688049250755804,0.6268253095377996,0.04417449
7,122,0.0,0.6698720423524259,0.04251795
8,122,0.04220327928022901,0.4944808888061771,0.05190502
9,122,0.22899572321677122,0.869047986452322,0.2661513
10,122,0.42276751611334723,0.5976509703635717,0.2954169
11,122,0.5636550465109722,0.38503709991728363,0.30922142
12,122,0.5977770026790485,0.0,0.31087797
13,122,0.521481512808341,0.21492425021483844,0.16620652
14,122,0.4998959196522415,0.0,0.13473219
15,122,0.3850864731429617,0.0,0.15129763
16,122,0.23533872909756248,0.0,0.28492546
17,122,0.10358872378950602,0.2959075805857982,0.29486472
18,122,0.01644093294106921,0.0,0.25842076
19,122,,0.0,0.1286582
20,122,0.03865093140684741,0.2561976869012581,0.11374931
21,122,0.04009712761780953,0.03101043478260869,0.07730536
22,122,0.039672273798059314,0.0,0.04803976
23,122,0.0373114603885884,0.0,0.04472667
24,122,0.037245786803550326,0.0,0.04583103
1,123,0.016471785370134506,0.029992031342587173,0.04638321
2,123,0.007159565275999608,0.18623525070341568,0.04638321
3,123,0.011866070251150817,0.30227959867956894,0.04638321
4,123,0.021774226321293257,0.17813770936717208,0.04638321
5,123,0.022130746807142502,0.25616022184059994,0.04583103
6,123,0.014286167922720085,0.1104317790538648,0.04417449
7,123,0.0,0.08589854794021172,0.04251795
8,123,0.012671823785625208,0.018525308391403466,0.05190502
9,123,0.14106559621189124,0.005366776046794866,0.2661513
10,123,0.29967482515667165,0.0,0.2954169
11,123,0.4244245441607784,0.0,0.30922142
12,123,0.4792756044299614,0.058662367902605955,0.31087797
13,123,0.4857445063515464,0.025908676894791035,0.16620652
14,123,0.4648174713099429,0.11781320281142885,0.13473219
15,123,0.3359542360317976,0.1759156149960633,0.15129763
16,123,0.20715894477898833,0.19654588080217403,0.28492546
17,123,0.10523095288595812,0.18044643146547132,0.29486472
18,123,0.038591444394740354,0.1471413483679906,0.25842076
19,123,0.0,0.3177164987011782,0.1286582
20,123,0.019359519459257766,0.30414892103162333,0.11374931
21,123,0.020130557765099904,0.2913662794890453,0.07730536
22,123,0.019643572118976767,0.1007441906972277,0.04803976
23,123,0.019166844036656652,0.14890146118290512,0.04472667
24,123,0.018486703210100437,0.0,0.04583103
1,124,0.013085727851190514,0.25766762038890867,0.04638321
2,124,0.022248201797073052,0.3728050207421532,0.04638321
3,124,0.026505978162527432,0.17062697667455232,0.04638321
4,124,0.02476537709516063,0.7519207322394474,0.04638321
5,124,0.028129742596846183,0.30962629239408,0.04583103
6,124,0.028102551952955985,0.10522764841071383,0.04417449
7,124,0.0,0.04766699935178154,0.04251795
8,124,0.018514870948765524,0.8856652838215977,0.05190502
9,124,0.17007249359189833,0.0,0.2661513
10,124,0.34212745003761397,0.0,0.2954169
11,124,0.44786551006380865,0.0,0.30922142
12,124,0.4619025395186057,0.4567288097887205,0.31087797
13,124,0.4352598526097904,0.0,0.16620652
14,124,0.42712176171397753,0.19609857237832723,0.13473219
15,124,0.3472264367747173,0.13334846219915256,0.15129763
16,124,0.24443340380620032,0.24963548830579957,0.28492546
17,124,0.10075180880608847,0.6668944791412603,0.29486472
18,124,0.03347334400683468,0.05689779931591379,0.25842076
19,124,0.0,0.27550826333155987,0.1286582
20,124,0.02113896373006392,0.6466935837193194,0.11374931
21,124,0.0212589190776163,0.3761174515477914,0.07730536
22,124,0.021264883836617017,0.06215340201044151,0.04803976
23,124,0.020202692453588054,0.13576256868246492,0.04472667
24,124,0.0197320940588961,0.4109452563672026,0.04583103
1,125,0.013175894047634234,0.2536351519466166,0.04638321
2,125,0.02194967415150768,0.36214813989661937,0.04638321
3,125,0.019505997246054924,0.16367086519453708,0.04638321
4,125,0.0206248698313479,0.2516691452572785,0.04638321
5,125,0.02572293293767814,0.4161036066284913,0.04583103
6,125,0.013361367186342184,0.1713406895898675,0.04417449
7,125,0.0,0.14976802526808813,0.04251795
8,125,0.01362484148245946,0.1210564104705666,0.05190502
9,125,0.1485132063729599,0.031806140568330754,0.2661513
10,125,0.3115567563915042,0.0,0.2954169
11,125,0.4196578194843476,0.04195596604044112,0.30922142
12,125,0.4456739412034507,0.024617162864886327,0.31087797
13,125,0.45548270491394005,0.0,0.16620652
14,125,0.43256495020214397,0.2856451095855105,0.13473219
15,125,0.34167220199968124,0.08321818974627021,0.15129763
16,125,0.2040340653699939,0.12001197161190048,0.28492546
17,125,0.09698973912283748,0.2695226501891879,0.29486472
18,125,0.038358155180520416,0.1777287287143209,0.25842076
19,125,0.0,0.32680161126380725,0.1286582
20,125,0.019705042856297223,0.35314114434392707,0.11374931
21,125,0.02039256006362391,0.3336574359032747,0.07730536
22,125,0.02051855056791731,0.26949899679007394,0.04803976
23,125,0.019346487160101223,0.38756037288559037,0.04472667
24,125,0.018414325208481967,0.30929962657688287,0.04583103
1,126,0.01234383115618282,0.36086484355378623,0.04638321
2,126,0.0145757210553419,0.4337282198663188,0.04638321
3,126,0.015396559885009979,0.2906194911888953,0.04638321
4,126,0.013499417043099732,0.25942251510735753,0.04638321
5,126,0.013845739742812472,0.33451599367475493,0.04583103
6,126,0.014389920657944656,0.19739117464677577,0.04417449
7,126,0.0,0.10976394103843223,0.04251795
8,126,0.008674229313838043,0.04969860611153056,0.05190502
9,126,0.12448710548295035,0.0,0.2661513
10,126,0.28994650146131395,0.0,0.2954169
11,126,0.43411347425508073,0.0,0.30922142
12,126,0.5079818577254541,0.044729707103439306,0.31087797
13,126,0.529293153908466,0.08817988534412485,0.16620652
14,126,0.4675140819012688,0.24272033265219103,0.13473219
15,126,0.3060268931404164,0.260907533117419,0.15129763
16,126,0.20911861001543716,0.26335280798091826,0.28492546
